TEAM,CONF,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,POSTSEASON,SEED,YEAR,KENPOM_NETRTG,KENPOM_ORTG,KENPOM_DRTG,KENPOM_ADJT,LUCK,SOS_NETRTG,NCSOS_NETRTG,TRUE_QUALITY_SCORE,KENPOM_RANK,SEED_DIVERGENCE,QMS,COACH,COACH_PREMIUM,EFF_RATIO,SHOOT_EDGE,TURNOVER_EDGE,REBOUND_SHARE,OFF_VERSATILITY,WIN_RATE,SEED_X_DIVERGENCE,COACH_X_DIVERGENCE,TQS_X_SOS,CONF_TOURNEY_WINS,CONF_TOURNEY_CHAMP
Incarnate Word,Slnd,29,7,94.4,116.7,0.0797,48.4,56.8,19.9,18.0,22.3,32.4,27.4,30.0,46.5,57.4,33.8,37.1,65.0,-19.4,,,2022,,,,,,,,-22.299999999999997,237.0,,0.0,Carson Cunningham,0.0,0.8089117395029992,-8.399999999999999,-1.8999999999999986,0.4076782449725777,926.1199999999999,0.2413793103448276,,,,0.0,0
Indiana,B10,35,21,107.7,91.6,0.8652,50.6,46.2,17.2,17.6,27.0,25.1,33.5,30.7,50.9,43.9,33.3,33.0,67.2,0.2,R64,12.0,2022,14.04,107.0,92.9,67.2,-0.02,8.51,-6.23,14.047999999999998,48.0,0.0,28.0,Mike Woodson,0.0,1.1757641921397382,4.399999999999999,0.40000000000000213,0.5182341650671785,1115.55,0.6,0.0,0.0,119.54847999999998,2.0,0
Indiana St.,MVC,28,11,98.6,101.6,0.4159,50.6,51.7,19.2,15.8,17.3,22.5,26.4,26.2,52.8,50.1,32.0,36.1,69.5,-12.3,,,2022,-4.78,98.3,103.0,69.2,-0.066,2.52,-0.13,-4.7536000000000005,228.0,,0.0,,0.0,0.9704724409448819,-1.1000000000000014,-3.3999999999999986,0.4346733668341709,844.8,0.39285714285714285,,,-11.979072000000002,0.0,0
Iona,MAAC,33,25,106.9,98.6,0.7179,50.7,46.6,17.9,19.0,31.8,29.8,37.3,33.8,51.2,47.2,33.2,30.2,69.4,-0.7,,,2022,8.95,108.0,99.0,69.2,-0.006,-0.97,3.66,8.952399999999999,89.0,,0.0,Rick Pitino,0.0,1.0841784989858014,4.100000000000001,1.1000000000000014,0.5162337662337663,1238.36,0.7575757575757576,,,-8.683827999999998,0.0,0
Iowa,B10,36,26,121.1,97.2,0.9265,53.3,49.7,13.0,19.2,32.3,30.0,30.0,26.3,52.5,49.9,36.3,32.9,69.8,4.5,R64,5.0,2022,22.72,120.5,97.8,69.7,-0.061,7.31,-6.82,22.7444,13.0,1.0,22.0,Fran Mccaffery,-1.5,1.2458847736625513,3.5999999999999943,6.199999999999999,0.5184590690208668,1089.0,0.7222222222222222,1.791759469228055,-1.5,166.261564,4.0,1
Iowa St.,B12,35,22,101.7,88.4,0.8346,49.1,47.9,20.4,24.6,28.4,28.3,27.1,36.7,50.1,50.8,31.5,28.9,66.3,2.8,S16,11.0,2022,14.63,103.1,88.5,66.3,0.049,11.25,-6.84,14.6104,43.0,0.0,28.0,T J Otzelberger,-0.62,1.1504524886877827,1.2000000000000028,4.200000000000003,0.5008818342151675,853.6500000000001,0.6285714285714286,0.0,-0.0,164.367,0.0,0
Jackson St.,SWAC,30,11,93.1,102.6,0.2462,45.3,47.7,19.9,18.3,31.4,27.9,26.5,36.6,45.5,47.5,30.0,32.2,63.9,-12.7,,,2022,,,,,,,,-9.5,237.0,,0.0,,0.0,0.9074074074074074,-2.4000000000000057,-1.5999999999999979,0.5295109612141653,795.0,0.36666666666666664,,,,0.0,0
Jacksonville,ASun,27,21,100.5,99.1,0.5394,48.6,47.2,18.6,16.4,33.6,23.4,30.5,30.8,47.2,49.9,34.5,29.3,61.4,-5.6,,,2022,0.49,100.2,99.7,61.5,0.047,-5.37,-3.25,0.4712,163.0,,0.0,Jordan Mincy,0.0,1.0141271442986883,1.3999999999999986,-2.200000000000003,0.5894736842105264,1052.25,0.7777777777777778,,,-2.530344,2.0,0
Jacksonville St.,ASun,30,21,104.5,102.2,0.5638,53.6,48.1,19.7,17.1,28.2,27.0,32.1,21.6,51.0,47.5,38.0,32.7,65.1,-5.2,R64,15.0,2022,1.97,105.1,103.2,65.1,-0.005,-4.68,-0.23,1.972,147.0,-1.0,15.0,,0.0,1.022504892367906,5.5,-2.599999999999998,0.5108695652173912,1219.8,0.7,-2.772588722239781,-0.0,-9.228959999999999,0.0,0
James Madison,CAA,27,15,102.2,106.3,0.3891,51.1,53.3,17.7,20.6,25.9,31.5,30.6,27.5,50.9,55.7,34.2,33.7,69.0,-8.3,,,2022,-4.66,102.6,107.3,68.8,0.076,-0.97,-0.08,-4.6904,225.0,,0.0,Mark Byington,0.0,0.9614299153339605,-2.1999999999999957,2.900000000000002,0.45121951219512196,1046.5200000000002,0.5555555555555556,,,4.549688000000001,0.0,0
Kansas,B12,40,34,119.8,91.3,0.958,53.8,45.8,17.3,18.1,32.9,28.6,32.3,27.7,53.6,46.4,36.1,29.8,69.1,10.4,Champions,1.0,2022,27.49,119.2,91.7,69.3,0.041,12.6,4.13,27.4736,3.0,0.0,68.0,Bill Self,-5.1,1.312157721796276,8.0,0.8000000000000007,0.5349593495934959,1166.03,0.85,0.0,-0.0,346.16736000000003,3.0,1
Kansas St.,B12,31,14,109.6,97.3,0.7969,49.4,49.5,16.9,19.8,25.2,28.3,29.6,32.0,47.5,52.4,34.6,30.2,66.4,-2.1,,,2022,12.6,109.6,97.0,66.6,-0.092,11.66,-4.37,12.6368,61.0,,0.0,Bruce Weber,0.0,1.1264131551901335,-0.10000000000000142,2.900000000000002,0.47102803738317756,1024.16,0.45161290322580644,,,147.345088,0.0,0
Kennesaw St.,ASun,27,13,103.6,109.0,0.3578,51.8,53.1,17.4,18.2,28.7,27.9,29.7,35.3,50.3,52.1,36.2,36.2,66.3,-12.0,,,2022,-4.32,104.7,109.0,66.2,-0.116,-2.13,6.36,-4.2736,221.0,,0.0,,0.0,0.9504587155963302,-1.3000000000000043,0.8000000000000007,0.5070671378091873,1075.14,0.48148148148148145,,,9.102768,0.0,0
Kent St.,MAC,32,23,102.4,99.1,0.5935,49.8,49.0,18.5,19.5,30.8,26.4,32.6,36.4,50.5,50.1,32.5,31.7,65.7,-4.5,,,2022,1.58,101.6,100.0,66.0,0.056,-3.56,0.3,1.5576,150.0,,0.0,Rob Senderoff,0.0,1.0332996972754793,0.7999999999999972,1.0,0.5384615384615384,1059.5,0.71875,,,-5.545056000000001,0.0,0
Kentucky,SEC,34,26,119.4,95.4,0.9295,53.1,46.9,16.7,17.5,37.7,24.9,28.0,25.4,53.5,47.3,34.7,30.8,67.8,6.9,R64,2.0,2022,25.72,120.0,94.3,67.5,-0.043,8.88,-2.72,25.7372,6.0,0.0,33.0,John Calipari,6.6,1.251572327044025,6.200000000000003,0.8000000000000007,0.6022364217252396,971.6000000000001,0.7647058823529411,0.0,0.0,228.54633600000003,1.0,0
LIU Brooklyn,NEC,29,16,98.9,105.0,0.3367,48.4,48.5,18.5,18.2,30.6,29.7,30.4,29.7,49.6,48.8,31.0,32.0,72.5,-8.6,,,2022,-5.51,99.7,105.2,72.4,0.033,-6.86,7.68,-5.5232,233.0,,0.0,Derek Kellogg,0.0,0.9419047619047619,-0.10000000000000142,-0.3000000000000007,0.5074626865671642,942.4,0.5517241379310345,,,37.889152,1.0,0
LSU,SEC,34,22,106.3,89.6,0.8766,49.4,45.1,20.7,25.1,33.8,30.9,33.4,37.8,50.4,47.6,31.6,28.2,68.7,2.3,R64,6.0,2022,18.65,107.3,88.7,68.6,-0.052,9.1,-1.21,18.6708,21.0,0.0,52.0,Will Wade,0.2,1.1863839285714286,4.299999999999997,4.400000000000002,0.5224111282843895,1055.44,0.6470588235294118,0.0,0.0,169.90428,1.0,0
La Salle,A10,30,11,97.8,102.6,0.3653,47.8,50.0,19.0,16.7,29.0,27.4,25.1,31.0,47.6,47.8,32.0,35.9,67.5,-11.7,,,2022,-4.68,98.9,103.6,67.2,-0.005,0.14,-10.37,-4.678,226.0,,0.0,Ashley Howard,0.0,0.9532163742690059,-2.200000000000003,-2.3000000000000007,0.5141843971631206,803.2,0.36666666666666664,,,-0.6549200000000001,1.0,0
Lafayette,Pat,29,10,97.3,111.0,0.1796,50.6,53.7,16.4,17.2,22.4,30.0,20.9,25.8,51.9,51.8,32.8,38.0,64.8,-15.4,,,2022,,,,,,,,-13.700000000000005,237.0,,0.0,Fran O'Hanlon,0.0,0.8765765765765765,-3.1000000000000014,0.8000000000000007,0.42748091603053434,685.5199999999999,0.3448275862068966,,,,0.0,0
Lamar,WAC,27,2,90.9,110.6,0.0952,44.5,52.9,21.5,17.8,30.0,31.7,26.2,38.5,44.1,52.7,30.2,35.5,66.0,-21.1,,,2022,,,,,,,,-19.69999999999999,237.0,,0.0,Alvin Brooks,0.0,0.8218806509945752,-8.399999999999999,-3.6999999999999993,0.486223662884927,791.24,0.07407407407407407,,,,0.0,0
Lehigh,Pat,31,13,97.5,109.5,0.2073,52.1,49.3,19.2,14.7,21.5,26.4,25.1,31.8,48.9,47.4,38.2,36.4,68.2,-14.5,,,2022,,,,,,,,-12.0,237.0,,0.0,Brett Reed,0.0,0.8904109589041096,2.8000000000000043,-4.5,0.4488517745302714,958.8200000000002,0.41935483870967744,,,,1.0,0
Liberty,ASun,30,22,104.6,100.2,0.6203,55.5,48.3,18.0,17.1,22.2,22.8,28.4,31.4,54.0,46.3,38.1,34.2,65.0,-6.1,,,2022,3.83,104.9,101.1,65.3,-0.034,-5.08,-0.64,3.8436,124.0,,0.0,Ritchie Mckay,0.0,1.0439121756487024,7.200000000000003,-0.8999999999999986,0.4933333333333333,1082.04,0.7333333333333333,,,-19.525488,1.0,0
Lipscomb,ASun,30,14,101.6,108.7,0.3152,52.3,51.5,19.0,14.1,22.7,28.0,33.9,22.7,53.2,48.1,34.0,37.5,69.3,-12.4,,,2022,,,,,,,,-7.1000000000000085,237.0,,0.0,Lennie Acuff,0.0,0.9346826126954921,0.7999999999999972,-4.9,0.44773175542406307,1152.6,0.4666666666666667,,,,1.0,0
Little Rock,SB,25,9,96.7,110.7,0.1733,47.9,56.3,20.3,20.0,23.5,30.6,32.3,31.0,46.6,55.5,33.3,38.4,66.8,-13.6,,,2022,,,,,,,,-14.0,237.0,,0.0,,0.0,0.8735320686540199,-8.399999999999999,-0.3000000000000007,0.4343807763401109,1075.59,0.36,,,,0.0,0
Long Beach St.,BW,31,20,101.5,103.0,0.4583,48.8,52.1,17.9,19.9,27.1,27.2,38.1,27.7,47.1,51.3,34.9,35.5,71.1,-4.9,,,2022,0.77,103.3,102.6,70.9,0.109,-0.0,6.47,0.7264,159.0,,0.0,Dan Monson,0.0,0.9854368932038835,-3.3000000000000043,2.0,0.49907918968692455,1329.69,0.6451612903225806,,,-0.0,0.0,0
Longwood,BSth,29,26,105.7,103.7,0.5541,51.5,51.4,18.4,20.0,33.2,24.5,35.4,26.5,47.9,53.9,38.4,32.1,65.8,-2.3,R64,14.0,2022,2.22,105.9,103.7,66.1,0.115,-7.31,-7.2,2.1740000000000004,144.0,-2.0,15.0,Griff Aldrich,0.0,1.0192864030858244,0.10000000000000142,1.6000000000000014,0.5753899480069324,1359.36,0.896551724137931,-5.41610040220442,-0.0,-15.891940000000002,3.0,1
Louisiana Lafayette,SB,29,16,101.1,101.7,0.4836,48.6,46.9,22.0,18.4,33.6,27.6,35.5,35.5,47.0,46.2,34.3,32.2,69.6,-9.2,,,2022,,,,,,,,-0.6000000000000085,237.0,,0.0,Bob Marlin,0.0,0.9941002949852507,1.7000000000000028,-3.6000000000000014,0.5490196078431373,1217.6499999999999,0.5517241379310345,,,,0.0,0
Louisiana Monroe,SB,28,13,100.7,108.6,0.2974,50.2,52.9,18.9,19.4,24.7,33.4,26.0,34.7,50.5,52.0,33.2,36.2,67.8,-11.9,,,2022,,,,,,,,-7.899999999999992,237.0,,0.0,Keith Richard,0.0,0.927255985267035,-2.6999999999999957,0.5,0.4251290877796902,863.2,0.4642857142857143,,,,0.0,0
Louisiana Tech,CUSA,31,24,104.4,97.7,0.6842,51.9,48.2,16.9,19.3,26.1,28.1,31.1,28.1,52.5,47.4,34.0,33.0,68.4,-2.6,,,2022,7.3,105.6,98.3,68.5,0.025,-0.51,0.48,7.29,100.0,,0.0,Eric Konkol,0.0,1.068577277379734,3.6999999999999957,2.400000000000002,0.481549815498155,1057.4,0.7741935483870968,,,-3.7179,3.0,0
Louisville,ACC,32,13,103.0,98.3,0.631,48.8,50.3,18.0,16.3,27.3,24.9,25.1,30.0,50.5,49.1,30.9,34.9,67.3,-6.8,,,2022,3.59,103.0,99.4,67.0,0.001,7.52,1.52,3.5896,127.0,,0.0,Chris Mack,0.0,1.0478128179043744,-1.5,-1.6999999999999993,0.5229885057471264,775.59,0.40625,,,26.993792,1.0,0
Loyola Chicago,MVC,32,25,106.9,92.3,0.8439,55.6,46.9,18.5,20.1,25.1,24.0,31.5,28.9,54.9,47.3,37.6,30.9,64.6,1.8,R64,10.0,2022,16.52,108.6,92.1,64.7,0.012,3.12,3.15,16.5152,29.0,2.0,42.0,Drew Valentine,0.0,1.1581798483206935,8.700000000000003,1.6000000000000014,0.5112016293279023,1184.4,0.78125,4.795790545596741,0.0,51.527424,0.0,0
Loyola MD,Pat,29,14,94.4,104.6,0.2366,50.4,51.4,19.5,20.6,25.2,26.1,25.0,30.7,51.7,51.3,32.1,34.3,65.3,-12.1,,,2022,,,,,,,,-10.199999999999989,237.0,,0.0,Tavaras Hardy,0.0,0.9024856596558318,-1.0,1.1000000000000014,0.4912280701754386,802.5,0.4827586206896552,,,,0.0,0
Loyola Marymount,WCC,28,11,105.1,108.5,0.4105,51.9,54.7,19.2,18.1,24.4,27.3,31.1,31.9,52.3,55.0,34.2,36.0,65.8,-9.4,,,2022,-2.71,105.8,108.5,65.9,-0.003,3.53,1.89,-2.7088,201.0,,0.0,,0.0,0.968663594470046,-2.8000000000000043,-1.0999999999999979,0.471953578336557,1063.6200000000001,0.39285714285714285,,,-9.562064,0.0,0
Maine,AE,26,6,92.3,114.2,0.0792,46.9,54.9,19.3,18.3,24.0,30.4,20.4,32.8,47.0,53.3,31.0,38.6,66.1,-18.3,,,2022,,,,,,,,-21.90000000000001,237.0,,0.0,Richard Barron,0.0,0.808231173380035,-8.0,-1.0,0.4411764705882353,632.4,0.23076923076923078,,,,0.0,0
Manhattan,MAAC,29,15,99.4,107.9,0.2786,48.3,52.2,20.5,19.9,30.0,30.9,41.4,34.7,50.0,52.9,29.9,33.9,68.5,-10.4,,,2022,,,,,,,,-8.5,237.0,,0.0,Steve Masiello,0.0,0.9212233549582948,-3.9000000000000057,-0.6000000000000014,0.49261083743842365,1237.86,0.5172413793103449,,,,0.0,0
Marist,MAAC,30,14,99.2,103.8,0.3729,50.4,48.3,18.2,16.7,26.4,27.1,25.0,28.5,49.7,47.1,34.4,33.4,66.3,-11.6,,,2022,-2.88,100.8,103.7,66.2,-0.048,-4.13,-7.54,-2.8608,205.0,,0.0,John Dunne,0.0,0.9556840077071291,2.1000000000000014,-1.5,0.4934579439252336,860.0,0.4666666666666667,,,11.815103999999998,0.0,0
Marquette,BE,32,19,107.7,96.5,0.7787,52.1,47.0,17.2,18.9,22.5,31.6,26.2,29.5,52.6,46.4,34.4,32.0,71.2,0.6,R64,9.0,2022,13.06,109.2,96.2,70.9,0.021,9.5,4.04,13.0516,56.0,-5.0,33.0,Shaka Smart,-5.6,1.1160621761658032,5.100000000000001,1.6999999999999993,0.41589648798521256,901.28,0.59375,-11.51292546497023,28.0,123.9902,0.0,0
Marshall,CUSA,31,12,100.3,105.9,0.3477,49.4,52.0,18.1,17.8,27.3,28.1,24.3,28.3,52.1,51.6,30.1,35.3,72.4,-14.1,,,2022,-5.74,101.2,106.9,72.3,-0.017,-0.07,-0.77,-5.7332,234.0,,0.0,Dan D'Antoni,0.0,0.9471199244570349,-2.6000000000000014,-0.3000000000000007,0.49277978339350176,731.4300000000001,0.3870967741935484,,,0.40132400000000007,1.0,0
Maryland,B10,32,15,108.7,99.4,0.7378,49.4,50.2,16.8,16.1,27.2,27.6,33.9,24.6,49.7,48.2,32.6,35.5,66.7,-3.8,,,2022,10.06,109.4,99.3,66.6,-0.035,9.02,-0.52,10.074,83.0,,0.0,Danny Manning,0.0,1.0935613682092555,-0.8000000000000043,-0.6999999999999993,0.49635036496350365,1105.14,0.46875,,,90.86748,0.0,0
Maryland Eastern Shore,MEAC,24,11,88.6,102.1,0.1641,45.4,51.0,22.0,23.8,27.3,29.9,31.0,35.8,44.3,51.3,31.2,33.7,67.6,-11.4,,,2022,,,,,,,,-13.5,237.0,,0.0,Jason Crafton,0.0,0.8677766895200784,-5.600000000000001,1.8000000000000007,0.47727272727272724,967.1999999999999,0.4583333333333333,,,,0.0,0
Massachusetts,A10,32,15,110.9,112.8,0.4516,51.3,55.2,16.6,18.0,29.3,29.7,32.8,29.3,48.0,54.7,37.1,37.4,69.1,-9.0,,,2022,-1.22,111.8,113.0,69.1,0.052,1.21,-2.64,-1.2408,183.0,,0.0,Matt Mccall,0.0,0.9831560283687945,-3.9000000000000057,1.3999999999999986,0.4966101694915254,1216.8799999999999,0.46875,,,-1.5013679999999998,1.0,0
McNeese St.,Slnd,29,11,97.4,110.3,0.194,48.6,52.0,22.0,17.7,33.2,28.9,37.5,40.2,49.9,52.0,30.6,34.7,69.7,-16.4,,,2022,,,,,,,,-12.899999999999991,237.0,,0.0,John Aiken,0.0,0.8830462375339982,-3.3999999999999986,-4.300000000000001,0.534621578099839,1147.5,0.3793103448275862,,,,0.0,0
Memphis,Amer,33,22,112.4,92.6,0.9028,52.3,46.6,22.5,20.4,37.4,30.9,37.8,33.2,51.9,45.5,35.5,32.0,70.0,1.4,R32,9.0,2022,17.23,111.2,94.0,69.9,-0.028,7.43,4.46,17.2412,24.0,3.0,36.0,Anfernee Hardaway,0.0,1.2138228941684666,5.699999999999996,-2.1000000000000014,0.5475841874084919,1341.8999999999999,0.6666666666666666,6.907755278982138,0.0,128.102116,2.0,0
Mercer,SC,31,16,105.8,105.2,0.517,52.9,52.8,18.3,15.8,24.5,26.5,29.3,28.5,52.9,53.2,35.3,34.9,64.9,-9.7,,,2022,-1.81,105.6,107.4,64.7,0.023,0.38,1.46,-1.8192,194.0,,0.0,Greg Gary,0.0,1.005703422053232,0.10000000000000142,-2.5,0.4803921568627451,1034.29,0.5161290322580645,,,-0.691296,1.0,0
Merrimack,NEC,29,14,93.5,104.3,0.2212,48.6,49.1,18.5,22.6,22.5,36.2,26.0,33.9,47.8,48.8,33.3,33.2,62.2,-11.1,,,2022,,,,,,,,-10.799999999999995,237.0,,0.0,Joe Gallo,0.0,0.8964525407478428,-0.5,4.100000000000001,0.383304940374787,865.8,0.4827586206896552,,,,0.0,0
Miami FL,ACC,37,26,113.6,97.9,0.8467,53.4,52.5,14.0,20.4,22.4,30.3,28.9,24.8,54.8,53.0,33.9,34.5,67.7,2.6,E8,10.0,2022,14.8,113.9,99.1,67.7,0.088,8.63,0.38,14.7648,41.0,-1.0,28.0,Jim Larranaga,-2.0,1.160367722165475,0.8999999999999986,6.399999999999999,0.4250474383301707,979.7099999999999,0.7027027027027027,-2.3978952727983707,2.0,127.420224,1.0,0
Miami OH,MAC,29,14,103.7,111.1,0.3113,50.3,53.5,15.0,18.0,26.0,30.2,23.7,30.4,49.5,52.5,34.3,36.7,67.5,-13.2,,,2022,,,,,,,,-7.399999999999992,237.0,,0.0,Jack Owens,0.0,0.9333933393339334,-3.200000000000003,3.0,0.4626334519572953,812.9099999999999,0.4827586206896552,,,,0.0,0
Michigan,B10,34,19,113.9,96.2,0.8741,52.1,49.7,17.3,14.7,31.0,24.0,29.4,25.6,52.7,50.4,33.9,32.4,66.4,0.2,S16,11.0,2022,16.61,113.9,97.2,66.7,-0.019,12.15,6.27,16.6176,27.0,4.0,14.0,Juwan Howard,-0.2,1.183991683991684,2.3999999999999986,-2.6000000000000014,0.5636363636363636,996.6599999999999,0.5588235294117647,9.939626599152001,-0.8,201.90384,0.0,0
Michigan St.,B10,36,23,111.6,96.6,0.8405,52.0,48.1,18.8,15.3,30.7,27.1,29.9,28.3,49.6,48.5,37.8,31.6,67.6,2.9,R32,7.0,2022,14.76,111.9,97.1,67.5,0.052,10.93,3.91,14.7392,42.0,-4.0,25.0,Tom Izzo,2.6,1.15527950310559,3.8999999999999986,-3.5,0.5311418685121108,1130.2199999999998,0.6388888888888888,-8.317766166719343,-10.4,161.099456,0.0,0
Middle Tennessee,CUSA,35,26,105.8,98.2,0.7004,51.4,47.2,18.9,20.3,30.0,29.2,34.2,36.5,52.7,47.6,33.1,31.0,67.1,-3.2,,,2022,8.22,106.6,98.4,67.1,-0.014,-1.41,-1.24,8.2256,92.0,,0.0,,0.0,1.0773930753564154,4.199999999999996,1.4000000000000021,0.5067567567567567,1132.0200000000002,0.7428571428571429,,,-11.598096,0.0,0
Milwaukee,Horz,31,10,91.7,107.9,0.1327,47.7,47.5,19.6,14.9,25.9,30.1,28.0,29.1,47.5,45.3,31.9,33.8,66.9,-17.8,,,2022,,,,,,,,-16.200000000000003,237.0,,0.0,,0.0,0.8498609823911029,0.20000000000000284,-4.700000000000001,0.46249999999999997,893.1999999999999,0.3225806451612903,,,,0.0,0
Minnesota,B10,30,13,106.1,100.8,0.6435,50.7,51.2,14.0,15.8,17.7,27.5,23.6,23.3,48.0,51.6,36.8,33.7,65.1,-4.8,,,2022,5.18,107.1,101.9,65.1,0.006,8.87,-3.69,5.1776,109.0,,0.0,Ben Johnson,0.0,1.0525793650793651,-0.5,1.8000000000000007,0.39159292035398224,868.48,0.43333333333333335,,,45.925312,0.0,0
Mississippi,SEC,32,13,106.0,99.1,0.6857,49.6,51.4,18.0,19.4,26.7,26.6,28.7,28.0,50.0,53.1,32.6,32.3,65.4,-7.1,,,2022,6.02,105.7,99.7,65.2,-0.07,7.43,-1.8,6.047999999999999,108.0,,0.0,Kermit Davis,0.0,1.0696266397578205,-1.7999999999999972,1.3999999999999986,0.50093808630394,935.62,0.40625,,,44.93663999999999,0.0,0
Mississippi St.,SEC,34,18,107.6,95.6,0.7973,49.6,49.6,19.5,19.4,34.1,25.7,38.1,28.3,51.7,50.9,29.5,31.9,65.5,-2.4,,,2022,13.86,109.7,95.8,65.6,-0.087,7.96,-1.63,13.8948,49.0,,0.0,Ben Howland,0.0,1.1255230125523012,0.0,-0.10000000000000142,0.5702341137123746,1123.95,0.5294117647058824,,,110.602608,0.0,0
Mississippi Valley St.,SWAC,28,2,93.2,115.3,0.0801,44.5,56.7,18.1,20.7,23.4,33.9,31.4,36.5,43.8,55.1,30.5,40.0,70.8,-21.3,,,2022,,,,,,,,-22.09999999999999,237.0,,0.0,,0.0,0.808326105810928,-12.200000000000003,2.599999999999998,0.4083769633507853,957.6999999999999,0.07142857142857142,,,,0.0,0
Missouri,SEC,32,12,102.1,100.8,0.5369,47.1,50.8,21.6,17.9,31.4,29.7,29.9,35.6,49.4,49.7,28.1,35.1,65.7,-7.0,,,2022,3.01,104.1,101.1,65.6,-0.02,10.34,2.07,3.018,137.0,,0.0,Cuonzo Martin,0.0,1.0128968253968254,-3.6999999999999957,-3.700000000000003,0.513911620294599,840.19,0.375,,,31.20612,1.0,0
Missouri St.,MVC,33,23,112.1,101.8,0.7522,54.6,48.8,15.5,15.7,25.8,24.0,27.7,28.0,54.6,47.8,36.4,33.6,67.1,-2.5,,,2022,11.4,113.2,101.7,67.1,-0.04,0.77,-3.01,11.416,70.0,,0.0,Dana Ford,0.0,1.1011787819253438,5.800000000000004,0.1999999999999993,0.5180722891566265,1008.28,0.696969696969697,,,8.790320000000001,0.0,0
Monmouth,MAAC,34,21,101.3,101.7,0.4897,47.5,47.3,17.3,17.8,29.4,27.9,36.9,33.6,46.3,46.6,33.1,32.3,66.3,-6.1,,,2022,1.12,102.6,101.4,66.2,0.076,-0.59,3.83,1.0896,157.0,,0.0,,0.0,0.9960668633235005,0.20000000000000284,0.5,0.5130890052356021,1221.39,0.6176470588235294,,,-0.6428639999999999,0.0,0
Montana,BSky,29,18,99.9,106.3,0.3282,50.2,51.8,15.7,19.1,18.1,26.8,38.5,42.8,49.9,49.9,33.9,37.5,65.3,-9.9,,,2022,,,,,,,,-6.3999999999999915,237.0,,0.0,Travis Decuire,0.0,0.9397930385700848,-1.5999999999999943,3.400000000000002,0.40311804008908686,1305.1499999999999,0.6206896551724138,,,,0.0,0
Montana St.,BSky,33,27,103.6,102.5,0.5308,53.9,49.4,18.7,18.2,26.7,23.5,40.1,36.1,52.9,48.9,37.0,33.6,67.1,-2.8,R64,14.0,2022,2.94,104.3,101.4,67.5,0.085,-6.02,-1.34,2.906,138.0,-2.0,15.0,Danny Sprinkle,0.0,1.0107317073170732,4.5,-0.5,0.5318725099601593,1483.7,0.8181818181818182,-5.41610040220442,-0.0,-17.49412,0.0,0
Morehead St.,OVC,31,23,102.8,98.2,0.6277,52.4,46.5,20.4,17.3,30.7,29.5,29.0,23.7,51.6,45.3,35.8,32.6,64.7,-3.9,,,2022,4.35,103.4,99.1,64.8,0.024,-3.08,3.68,4.3404,118.0,,0.0,Preston Spradlin,0.0,1.0468431771894093,5.899999999999999,-3.099999999999998,0.5099667774086378,1038.1999999999998,0.7419354838709677,,,-13.368432,0.0,0
Morgan St.,MEAC,24,13,93.6,105.1,0.2086,46.1,51.2,21.2,23.2,31.4,29.9,31.0,43.7,46.6,51.0,30.0,34.4,71.6,-10.8,,,2022,,,,,,,,-11.5,237.0,,0.0,,0.0,0.89058039961941,-5.100000000000001,2.0,0.5122349102773246,930.0,0.5416666666666666,,,,0.0,0
Mount St. Mary's,NEC,29,14,95.4,102.2,0.3132,48.6,48.6,20.1,18.9,31.0,29.1,26.3,26.2,47.6,47.4,33.9,33.9,63.5,-11.2,,,2022,,,,,,,,-6.799999999999997,237.0,,0.0,,0.0,0.9334637964774951,0.0,-1.2000000000000028,0.5158069883527454,891.5699999999999,0.4827586206896552,,,,0.0,0
Murray St.,OVC,31,31,110.0,96.2,0.8241,52.6,48.1,17.1,20.4,35.3,25.7,32.4,26.0,53.2,50.5,34.5,29.7,66.0,3.5,R32,7.0,2022,15.42,111.5,96.1,66.1,0.074,-3.09,4.29,15.3904,36.0,-2.0,55.0,Matt Mcmahon,-0.2,1.1434511434511434,4.5,3.299999999999997,0.5786885245901638,1117.8,1.0,-4.1588830833596715,0.4,-47.556335999999995,0.0,0
NJIT,AE,28,11,89.4,107.4,0.1087,46.5,51.0,18.7,16.7,23.2,27.9,31.0,27.0,45.1,51.0,32.6,34.0,66.2,-13.3,,,2022,,,,,,,,-18.0,237.0,,0.0,Brian Kennedy,0.0,0.8324022346368715,-4.5,-2.0,0.4540117416829746,1010.6,0.39285714285714285,,,,0.0,0
Navy,Pat,31,21,94.2,95.6,0.4577,47.5,47.3,19.9,20.4,33.8,24.8,30.8,31.7,47.0,45.7,32.3,33.2,64.8,-6.0,,,2022,-1.19,95.3,96.5,64.7,0.037,-6.87,3.83,-1.2048,182.0,,0.0,Ed Dechellis,0.0,0.9853556485355649,0.20000000000000284,0.5,0.5767918088737202,994.8399999999999,0.6774193548387096,,,8.276976000000001,2.0,0
Nebraska,B10,32,10,106.5,101.4,0.6388,50.3,51.5,17.1,18.3,20.6,31.4,33.3,29.4,51.8,51.2,32.0,34.7,71.4,-9.1,,,2022,2.83,105.8,102.9,71.2,-0.057,8.56,-3.49,2.8528,140.0,,0.0,Fred Hoiberg,0.0,1.0502958579881656,-1.2000000000000028,1.1999999999999993,0.3961538461538462,1065.6,0.3125,,,24.419968,0.0,0
